transaction_id,attempt_number,retry_timestamp,hours_since_original_failure,retry_day_of_month,retry_outcome
70804cb1-dec1-4dd9-9495-70b4b178f382,3,2026-06-09 15:45:44.842170,84.13,9,failed
70804cb1-dec1-4dd9-9495-70b4b178f382,4,2026-06-12 22:17:05.260627,162.65,12,failed
22966756-5103-4cf0-a9c6-8cd3d821f3f3,1,2026-01-19 00:11:41.513960,6.78,19,success
30ba2af7-6702-4979-a79f-ba47d0ffa5b8,1,2026-05-06 01:13:44.001645,2.58,6,failed
30ba2af7-6702-4979-a79f-ba47d0ffa5b8,2,2026-05-07 07:49:27.082725,33.17,7,success
6cff45cb-209a-4f1e-9b57-c16a3bc8d9e0,1,2026-03-29 04:25:41.331441,3.01,29,failed
6cff45cb-209a-4f1e-9b57-c16a3bc8d9e0,2,2026-03-30 14:13:00.424982,36.8,30,failed
6cff45cb-209a-4f1e-9b57-c16a3bc8d9e0,3,2026-04-01 19:18:15.480911,89.89,1,failed
6cff45cb-209a-4f1e-9b57-c16a3bc8d9e0,4,2026-04-05 02:39:21.597078,169.24,5,failed
5a0eccba-6226-4748-86f7-2ea53928d8cb,1,2026-04-30 10:40:49.603852,10.41,30,success
0005275d-162a-44bf-a2c0-d995fdfc9f96,1,2026-03-20 11:14:43.605926,4.11,20,failed
0005275d-162a-44bf-a2c0-d995fdfc9f96,2,2026-03-21 04:00:24.137706,20.87,21,failed
0005275d-162a-44bf-a2c0-d995fdfc9f96,3,2026-03-23 08:54:35.382350,73.78,23,failed
0005275d-162a-44bf-a2c0-d995fdfc9f96,4,2026-03-26 11:14:58.182474,148.12,26,failed
c07500ad-969e-4ef1-9bdb-5ed8f554cea1,1,2026-03-12 13:58:36.101752,5.73,12,failed
c07500ad-969e-4ef1-9bdb-5ed8f554cea1,2,2026-03-13 14:57:51.898927,30.71,13,success
6985bde5-d31b-4e3a-aeb5-83fbd808b273,1,2026-04-26 21:15:42.626299,10.6,26,success
ed9b4112-d443-48bf-bdee-09c7803716eb,1,2026-05-19 01:51:03.695394,10.55,19,failed
ed9b4112-d443-48bf-bdee-09c7803716eb,2,2026-05-20 07:11:53.458643,39.9,20,failed
ed9b4112-d443-48bf-bdee-09c7803716eb,3,2026-05-22 20:38:37.623813,101.34,22,failed
ed9b4112-d443-48bf-bdee-09c7803716eb,4,2026-05-26 19:25:03.996077,196.12,26,success
b286cdde-33a0-47cd-96da-ef30adba03bc,1,2026-02-21 15:16:01.114485,7.12,21,success
394e324c-b96f-4f18-b775-6536379a003e,1,2026-06-15 00:51:05.066828,5.68,15,failed
394e324c-b96f-4f18-b775-6536379a003e,2,2026-06-16 07:35:22.930453,36.42,16,success
18774258-1546-4775-a488-ac2b76ca4a50,1,2026-06-19 16:16:18.225045,4.82,19,success
4280ab8d-7aed-4d69-81bc-67f4f4082e84,1,2026-05-30 16:35:05.555094,5.75,30,failed
4280ab8d-7aed-4d69-81bc-67f4f4082e84,2,2026-05-31 08:22:53.079430,21.55,31,success
ab7d6c29-28bb-4f9b-9ff9-78aa5a712911,1,2026-01-07 07:19:56.947058,1.25,7,failed
ab7d6c29-28bb-4f9b-9ff9-78aa5a712911,2,2026-01-08 00:52:30.853942,18.79,8,failed
ab7d6c29-28bb-4f9b-9ff9-78aa5a712911,3,2026-01-10 10:26:38.777757,76.36,10,failed
ab7d6c29-28bb-4f9b-9ff9-78aa5a712911,4,2026-01-15 09:40:02.122316,195.58,15,failed
77b1d8a1-4ab9-418d-91f8-8db4e6ce1c08,1,2026-04-28 11:52:05.507236,5.18,28,failed
77b1d8a1-4ab9-418d-91f8-8db4e6ce1c08,2,2026-04-29 01:23:14.160563,18.7,29,failed
77b1d8a1-4ab9-418d-91f8-8db4e6ce1c08,3,2026-05-01 04:59:29.589550,70.31,1,failed
77b1d8a1-4ab9-418d-91f8-8db4e6ce1c08,4,2026-05-05 05:37:39.433354,166.94,5,success
26b1d2fa-f17b-499f-98ae-46ef0dd15eb0,1,2026-02-06 08:15:32.148580,4.28,6,failed
26b1d2fa-f17b-499f-98ae-46ef0dd15eb0,2,2026-02-07 07:48:33.761921,27.83,7,success
de3ab695-49ec-4bf2-810c-1be40ff8861a,1,2026-03-19 10:13:14.457770,6.44,19,failed
de3ab695-49ec-4bf2-810c-1be40ff8861a,2,2026-03-20 14:45:49.681852,34.98,20,success
7969745d-2e89-45c2-94ed-b3e97d169424,1,2026-04-25 14:21:25.769410,6.22,25,failed
7969745d-2e89-45c2-94ed-b3e97d169424,2,2026-04-27 02:13:46.326102,42.1,27,failed
7969745d-2e89-45c2-94ed-b3e97d169424,3,2026-04-29 17:13:50.815974,105.1,29,failed
7969745d-2e89-45c2-94ed-b3e97d169424,4,2026-05-03 10:38:34.632593,194.51,3,success
739d0ba3-b962-43db-aa1e-25269014b29c,1,2026-06-09 08:24:20.960655,6.22,9,success
55521552-2320-4b65-9891-8dc415727d56,1,2026-02-25 10:13:44.994029,3.65,25,failed
55521552-2320-4b65-9891-8dc415727d56,2,2026-02-26 03:56:27.986744,21.36,26,failed
55521552-2320-4b65-9891-8dc415727d56,3,2026-03-01 02:59:28.477654,92.41,1,failed
55521552-2320-4b65-9891-8dc415727d56,4,2026-03-04 10:21:12.816445,171.77,4,failed
e58af978-63b0-460d-aacb-9a6470a0ec59,1,2026-05-16 23:51:48.263392,2.51,16,success
28ffdfdf-498c-494a-a44e-5db5692a312a,1,2026-05-18 00:06:06.130344,4.87,18,failed
28ffdfdf-498c-494a-a44e-5db5692a312a,2,2026-05-18 12:31:59.901799,17.3,18,success
6290bc17-f7e2-4dea-ae37-9d79603f11ee,1,2026-05-05 09:40:45.564198,4.46,5,failed
6290bc17-f7e2-4dea-ae37-9d79603f11ee,2,2026-05-06 13:10:39.431338,31.96,6,success
a328069e-0ef4-4172-8a86-c9fe43cbf370,1,2026-06-20 02:38:23.758653,9.86,20,failed
a328069e-0ef4-4172-8a86-c9fe43cbf370,2,2026-06-20 15:35:29.226310,22.81,20,failed
a328069e-0ef4-4172-8a86-c9fe43cbf370,3,2026-06-23 15:15:10.921974,94.47,23,success
760404e3-a0f6-4e95-aff7-96399547dda1,1,2026-05-16 21:46:51.768840,4.08,16,success
a3d6547e-37b9-4d5c-979f-0adfa1dd77e7,1,2026-01-23 00:00:18.559433,7.71,23,success
a32444e3-0aa1-4ce9-a693-af21b1991729,1,2026-06-29 04:09:20.859584,7.11,29,success
bbae4448-5589-4e3b-a568-5170837ea37b,1,2026-04-11 01:32:48.995645,4.3,11,failed
bbae4448-5589-4e3b-a568-5170837ea37b,2,2026-04-12 10:39:15.645559,37.4,12,failed
bbae4448-5589-4e3b-a568-5170837ea37b,3,2026-04-15 09:24:50.902791,108.16,15,failed
bbae4448-5589-4e3b-a568-5170837ea37b,4,2026-04-18 23:31:46.947476,194.28,18,failed
ea6d25e7-e176-4d70-862f-139139bf6775,1,2026-05-10 15:46:41.761345,11.98,10,success
848b9726-330c-42e1-b94c-1b5fdbede7fb,1,2026-04-05 07:06:29.337103,9.94,5,failed
848b9726-330c-42e1-b94c-1b5fdbede7fb,2,2026-04-06 13:35:12.294235,40.42,6,failed
848b9726-330c-42e1-b94c-1b5fdbede7fb,3,2026-04-08 19:01:34.483590,93.86,8,failed
848b9726-330c-42e1-b94c-1b5fdbede7fb,4,2026-04-12 09:13:17.323620,180.05,12,failed
99b42235-167d-429f-9d01-1155bfcafe51,1,2026-06-23 01:19:33.797135,6.71,23,failed
99b42235-167d-429f-9d01-1155bfcafe51,2,2026-06-24 05:46:45.839978,35.16,24,failed
99b42235-167d-429f-9d01-1155bfcafe51,3,2026-06-26 03:29:56.443653,80.88,26,success
c6c5809c-ac60-4240-b469-08a933ed2450,1,2026-01-12 05:21:33.562150,10.91,12,success
e3eb2dec-5619-4b4b-8486-4629ca83ca36,1,2026-01-22 23:06:30.203050,4.96,22,failed
e3eb2dec-5619-4b4b-8486-4629ca83ca36,2,2026-01-24 10:01:18.453915,39.87,24,success
89a1ee55-f997-4f6c-b12b-a387456baedb,1,2026-06-07 23:55:30.517218,3.53,7,failed
89a1ee55-f997-4f6c-b12b-a387456baedb,2,2026-06-08 19:42:30.429806,23.31,8,failed
89a1ee55-f997-4f6c-b12b-a387456baedb,3,2026-06-11 10:06:15.723662,85.7,11,failed
89a1ee55-f997-4f6c-b12b-a387456baedb,4,2026-06-15 22:12:41.556053,193.81,15,failed
12b980b8-8c6a-493d-b7b4-4a09d7aba6db,1,2026-04-23 23:12:00.930191,11.13,23,failed
12b980b8-8c6a-493d-b7b4-4a09d7aba6db,2,2026-04-24 17:21:47.179727,29.3,24,success
b93e8db6-b0b0-4f4f-87ee-7848d9904cfc,1,2026-04-23 21:37:04.254859,9.82,23,failed
b93e8db6-b0b0-4f4f-87ee-7848d9904cfc,2,2026-04-25 03:01:23.533032,39.22,25,success
292bc162-9851-44d9-aee3-219c15a5c3da,1,2026-06-20 17:14:17.174908,7.24,20,failed
292bc162-9851-44d9-aee3-219c15a5c3da,2,2026-06-21 11:03:48.067240,25.06,21,failed
292bc162-9851-44d9-aee3-219c15a5c3da,3,2026-06-23 21:35:05.646160,83.58,23,failed
292bc162-9851-44d9-aee3-219c15a5c3da,4,2026-06-27 18:44:33.780608,176.74,27,failed
e6745c93-e491-483c-9a08-f122ef544e9b,1,2026-01-31 03:31:51.102893,1.11,31,success
aa807a3a-75b9-4045-bfae-3f3ea3236d2c,1,2026-06-20 11:35:15.493127,10.57,20,failed
aa807a3a-75b9-4045-bfae-3f3ea3236d2c,2,2026-06-21 07:58:13.594186,30.95,21,failed
aa807a3a-75b9-4045-bfae-3f3ea3236d2c,3,2026-06-22 20:30:35.928676,67.49,22,failed
aa807a3a-75b9-4045-bfae-3f3ea3236d2c,4,2026-06-26 10:34:21.242443,153.56,26,failed
76c88c12-43ff-4ada-8d56-5cc01023530d,1,2026-06-01 06:34:51.521862,10.76,1,success
49677caf-2e79-4d8d-933b-d6d1aab3d61c,1,2026-06-27 12:34:59.395917,7.25,27,success
ba74006d-4ea4-48c8-8624-24a3106e5ff4,1,2026-02-11 21:34:09.063626,2.19,11,success
f36c255a-876e-4719-939a-c6e21e9ba081,1,2026-01-18 22:12:43.002960,8.61,18,failed
f36c255a-876e-4719-939a-c6e21e9ba081,2,2026-01-20 07:21:10.799864,41.75,20,success
13947121-2af1-44e1-8c2c-d833678710b3,1,2026-05-09 13:40:52.960926,4.38,9,failed
13947121-2af1-44e1-8c2c-d833678710b3,2,2026-05-10 03:15:36.030179,17.96,10,success
86460290-84b1-4bcf-bbcc-5eac9845f1a3,1,2026-06-17 21:17:19.842325,2.41,17,failed
86460290-84b1-4bcf-bbcc-5eac9845f1a3,2,2026-06-18 22:39:12.900775,27.77,18,success
ddd701de-f7d7-44fe-bb96-f00413b09d7e,1,2026-05-09 07:50:00.170137,1.2,9,failed
ddd701de-f7d7-44fe-bb96-f00413b09d7e,2,2026-05-10 02:43:05.997816,20.08,10,failed
ddd701de-f7d7-44fe-bb96-f00413b09d7e,3,2026-05-11 15:21:13.565694,56.72,11,failed
ddd701de-f7d7-44fe-bb96-f00413b09d7e,4,2026-05-16 09:37:19.568483,170.99,16,failed
e0fef2f5-7101-4775-b573-1037f6a4e614,1,2026-01-23 22:34:01.092261,10.67,23,failed
e0fef2f5-7101-4775-b573-1037f6a4e614,2,2026-01-25 06:47:31.444108,42.89,25,failed
e0fef2f5-7101-4775-b573-1037f6a4e614,3,2026-01-27 06:02:42.054944,90.15,27,failed
e0fef2f5-7101-4775-b573-1037f6a4e614,4,2026-01-31 10:31:23.399551,190.62,31,failed
48d06d53-8256-40bd-9a08-e3ef6ea3e83d,1,2026-04-26 17:48:24.262427,5.79,26,success
c55497d0-fc27-4da9-b207-95d48986275f,1,2026-01-22 10:45:35.932244,2.23,22,success
22f7657e-f1bf-44c7-96e7-3c25604d638a,1,2026-04-07 01:47:29.958013,7.14,7,failed
22f7657e-f1bf-44c7-96e7-3c25604d638a,2,2026-04-08 02:00:39.767935,31.36,8,failed
22f7657e-f1bf-44c7-96e7-3c25604d638a,3,2026-04-09 23:54:32.541333,77.26,9,failed
22f7657e-f1bf-44c7-96e7-3c25604d638a,4,2026-04-13 19:46:58.461048,169.13,13,failed
fdae723a-dc4e-48b7-8c71-c5e40f5bd646,1,2026-03-14 10:05:58.883830,1.05,14,success
4311e4c9-a738-4567-9921-4eba1367f37b,1,2026-04-01 14:51:34.150593,9.14,1,success
60118cd1-2afe-40d4-b39e-7fabeeb9dd7b,1,2026-06-20 17:13:29.596247,3.92,20,failed
60118cd1-2afe-40d4-b39e-7fabeeb9dd7b,2,2026-06-21 12:00:21.405255,22.71,21,success
2ec9bda5-3de9-4939-8be8-de84fe5b8423,1,2026-01-06 22:15:46.819542,6.48,6,failed
2ec9bda5-3de9-4939-8be8-de84fe5b8423,2,2026-01-08 08:12:45.793378,40.43,8,failed
2ec9bda5-3de9-4939-8be8-de84fe5b8423,3,2026-01-10 18:52:33.749977,99.09,10,failed
2ec9bda5-3de9-4939-8be8-de84fe5b8423,4,2026-01-15 18:23:24.004550,218.61,15,success
16008e2f-00ee-4c33-900f-6c44d5ba2594,1,2026-05-06 18:01:58.724506,4.32,6,success
07b63754-eaeb-40ae-8ec4-78f3f4c02fe1,1,2026-03-15 01:51:30.031380,2.59,15,failed
07b63754-eaeb-40ae-8ec4-78f3f4c02fe1,2,2026-03-15 21:53:50.761442,22.63,15,failed
07b63754-eaeb-40ae-8ec4-78f3f4c02fe1,3,2026-03-18 08:43:26.786688,81.46,18,success
8e92e9d5-cb79-46cc-aecd-8049a12eae90,1,2026-02-07 01:01:07.170448,9.7,7,success
e715c221-59fb-4865-af46-750feff441b5,1,2026-02-08 19:36:59.236487,7.88,8,failed
e715c221-59fb-4865-af46-750feff441b5,2,2026-02-09 07:50:37.575660,20.11,9,failed
e715c221-59fb-4865-af46-750feff441b5,3,2026-02-11 21:21:02.162371,81.62,11,failed
e715c221-59fb-4865-af46-750feff441b5,4,2026-02-16 19:38:24.904788,199.91,16,failed
97e5a01d-93ae-4edc-a9dc-0f0befd51b8e,1,2026-03-16 18:19:59.510741,8.23,16,failed
97e5a01d-93ae-4edc-a9dc-0f0befd51b8e,2,2026-03-17 20:50:07.544243,34.74,17,failed
97e5a01d-93ae-4edc-a9dc-0f0befd51b8e,3,2026-03-19 13:35:40.337854,75.49,19,failed
97e5a01d-93ae-4edc-a9dc-0f0befd51b8e,4,2026-03-22 22:24:50.039799,156.31,22,success
83f55f65-6716-4497-a40a-799e05f65094,1,2026-06-20 18:36:06.201491,2.79,20,failed
83f55f65-6716-4497-a40a-799e05f65094,2,2026-06-22 00:53:26.107085,33.07,22,failed
83f55f65-6716-4497-a40a-799e05f65094,3,2026-06-23 20:21:38.243556,76.54,23,failed
83f55f65-6716-4497-a40a-799e05f65094,4,2026-06-28 07:13:46.703689,183.41,28,failed
8505d761-6cec-48fa-b2da-83d2c0835699,1,2026-06-06 19:08:45.591075,2.25,6,failed
8505d761-6cec-48fa-b2da-83d2c0835699,2,2026-06-07 11:27:34.401181,18.56,7,success
cd61a853-b6c7-48f2-8d9f-e0e4ae421926,1,2026-05-02 19:50:11.200358,1.14,2,failed
cd61a853-b6c7-48f2-8d9f-e0e4ae421926,2,2026-05-03 19:43:02.953507,25.02,3,success
7e883118-6276-4b26-9341-7767ff809504,1,2026-06-07 00:57:32.415459,11.43,7,failed
7e883118-6276-4b26-9341-7767ff809504,2,2026-06-08 05:27:15.405800,39.92,8,failed
7e883118-6276-4b26-9341-7767ff809504,3,2026-06-10 02:03:08.106470,84.52,10,success
33b36ff0-236c-4fc4-ae1b-512de455fb4b,1,2026-06-05 08:35:26.473069,1.34,5,failed
33b36ff0-236c-4fc4-ae1b-512de455fb4b,2,2026-06-06 18:38:13.555689,35.39,6,failed
33b36ff0-236c-4fc4-ae1b-512de455fb4b,3,2026-06-08 16:39:09.699421,81.4,8,failed
33b36ff0-236c-4fc4-ae1b-512de455fb4b,4,2026-06-12 12:14:47.814187,173.0,12,failed
190689c2-a781-4c6a-b496-08078e786b15,1,2026-01-03 03:13:22.657065,10.87,3,success
a55fdb47-7859-4b27-a5a4-7d8ba9302a7a,1,2026-03-20 07:10:04.186781,1.1,20,success
b80696a3-cf62-4d21-bc8f-a244c997b1f9,1,2026-01-23 01:08:54.924516,7.78,23,failed
b80696a3-cf62-4d21-bc8f-a244c997b1f9,2,2026-01-24 09:23:53.084396,40.03,24,success
4f44892b-a1ea-4744-ae29-f5e7581809ef,1,2026-01-03 08:59:11.234075,1.57,3,failed
4f44892b-a1ea-4744-ae29-f5e7581809ef,2,2026-01-04 12:49:09.422636,29.4,4,failed
4f44892b-a1ea-4744-ae29-f5e7581809ef,3,2026-01-06 11:43:18.395252,76.31,6,failed
4f44892b-a1ea-4744-ae29-f5e7581809ef,4,2026-01-09 22:40:06.279990,159.25,9,failed
ee1f76a2-87ab-4c3b-9ec0-c9feff44e721,1,2026-03-21 07:33:41.847500,1.16,21,failed
ee1f76a2-87ab-4c3b-9ec0-c9feff44e721,2,2026-03-22 05:13:05.396504,22.82,22,success
bfac8bb2-91c7-4138-88ff-a2c6beb48aed,1,2026-05-29 03:36:23.349083,1.61,29,failed
bfac8bb2-91c7-4138-88ff-a2c6beb48aed,2,2026-05-30 09:12:28.232207,31.21,30,success
041f6551-294b-4d60-8417-16e5590693ba,1,2026-06-18 14:25:30.101986,5.03,18,success
1ebaab0b-c66d-43a9-898e-57fcb70d17ec,1,2026-04-03 17:59:14.148037,10.77,3,failed
1ebaab0b-c66d-43a9-898e-57fcb70d17ec,2,2026-04-04 07:45:37.027860,24.54,4,failed
1ebaab0b-c66d-43a9-898e-57fcb70d17ec,3,2026-04-06 19:02:44.943530,83.83,6,failed
1ebaab0b-c66d-43a9-898e-57fcb70d17ec,4,2026-04-11 17:43:21.036799,202.51,11,success
3d6a91d8-808f-49b7-92b9-b2d11c582ba7,1,2026-05-22 02:46:05.184938,3.8,22,failed
3d6a91d8-808f-49b7-92b9-b2d11c582ba7,2,2026-05-22 15:00:30.210476,16.04,22,failed
3d6a91d8-808f-49b7-92b9-b2d11c582ba7,3,2026-05-25 02:31:25.156191,75.56,25,failed
3d6a91d8-808f-49b7-92b9-b2d11c582ba7,4,2026-05-30 02:21:21.952783,195.39,30,failed
52ac036b-c26d-43e4-8302-16c996ef74e8,1,2026-02-22 20:39:02.488518,7.6,22,success
84eb0d05-6c13-4100-97db-7f7f61155b16,1,2026-06-10 11:39:15.132976,8.77,10,success
2480e8ee-6037-4681-92ba-01f1638b367a,1,2026-02-14 07:37:20.751451,10.06,14,success
a97c3779-1c3a-4304-8246-c9d2c2ce46e2,1,2026-02-08 12:23:29.986805,11.01,8,failed
a97c3779-1c3a-4304-8246-c9d2c2ce46e2,2,2026-02-09 12:06:53.815470,34.73,9,failed
a97c3779-1c3a-4304-8246-c9d2c2ce46e2,3,2026-02-11 11:49:03.404605,82.43,11,success
ecc1aa25-5f9f-4b86-a0d0-18087697987f,1,2026-05-01 01:14:27.473114,3.66,1,success
7969a601-d42e-4b67-aa94-a457661c24fa,1,2026-03-19 01:12:53.087725,11.48,19,failed
7969a601-d42e-4b67-aa94-a457661c24fa,2,2026-03-19 17:32:47.569800,27.81,19,success
758b1019-10c7-4658-a73a-f4fed57a240b,1,2026-05-20 12:50:09.725870,2.79,20,failed
758b1019-10c7-4658-a73a-f4fed57a240b,2,2026-05-21 05:09:39.936568,19.11,21,failed
758b1019-10c7-4658-a73a-f4fed57a240b,3,2026-05-22 23:00:15.409809,60.95,22,failed
758b1019-10c7-4658-a73a-f4fed57a240b,4,2026-05-26 11:06:50.868289,145.06,26,failed
63e76798-2cda-4259-b5b0-03b8894e8324,1,2026-01-03 15:49:00.984767,5.92,3,failed
63e76798-2cda-4259-b5b0-03b8894e8324,2,2026-01-05 01:36:12.796834,39.7,5,failed
63e76798-2cda-4259-b5b0-03b8894e8324,3,2026-01-06 22:48:40.240638,84.91,6,failed
63e76798-2cda-4259-b5b0-03b8894e8324,4,2026-01-10 06:19:08.862222,164.42,10,failed
928b6e2b-d8cf-4335-85d9-1545e9e9e9dd,1,2026-02-20 08:52:15.682288,1.7,20,failed
928b6e2b-d8cf-4335-85d9-1545e9e9e9dd,2,2026-02-21 08:54:09.518401,25.74,21,failed
928b6e2b-d8cf-4335-85d9-1545e9e9e9dd,3,2026-02-24 07:42:53.960675,96.55,24,failed
928b6e2b-d8cf-4335-85d9-1545e9e9e9dd,4,2026-02-28 01:35:12.631862,186.42,28,failed
3d421a6b-7fd2-4184-944b-37741179ce6a,1,2026-01-10 13:00:28.502271,10.11,10,success
3e3970c8-fde1-4dcd-9994-2fe53f47deb8,1,2026-03-15 10:53:22.874422,4.46,15,success
c5f008f0-b8b7-479f-a58b-8d1fc45fc7d8,1,2026-04-11 19:09:41.614444,7.89,11,failed
c5f008f0-b8b7-479f-a58b-8d1fc45fc7d8,2,2026-04-12 14:48:32.206398,27.54,12,failed
c5f008f0-b8b7-479f-a58b-8d1fc45fc7d8,3,2026-04-15 04:33:01.677597,89.28,15,failed
c5f008f0-b8b7-479f-a58b-8d1fc45fc7d8,4,2026-04-18 12:58:39.318198,169.71,18,failed
6c4a9cbf-e5a3-460d-99ad-8f12b1a9747a,1,2026-02-15 04:06:15.581736,11.49,15,failed
6c4a9cbf-e5a3-460d-99ad-8f12b1a9747a,2,2026-02-16 14:41:33.934881,46.08,16,failed
6c4a9cbf-e5a3-460d-99ad-8f12b1a9747a,3,2026-02-18 18:32:02.824071,97.92,18,failed
6c4a9cbf-e5a3-460d-99ad-8f12b1a9747a,4,2026-02-22 12:18:33.391677,187.69,22,success
0ad88064-8f18-44f3-8bb1-b7d99c93a097,1,2026-03-07 09:55:56.648699,9.22,7,success
31983465-ffb1-4575-9473-c6e9c4304e0d,1,2026-05-10 19:35:20.698478,10.99,10,success
d0a30453-a4be-4425-9a9d-c1ce7313904b,1,2026-03-25 00:04:29.959061,5.34,25,failed
d0a30453-a4be-4425-9a9d-c1ce7313904b,2,2026-03-25 14:06:38.577561,19.38,25,failed
d0a30453-a4be-4425-9a9d-c1ce7313904b,3,2026-03-27 17:34:51.334229,70.85,27,success
fdb51292-3ddc-4048-ae39-3b15a3951328,1,2026-02-14 22:25:17.521100,1.44,14,failed
fdb51292-3ddc-4048-ae39-3b15a3951328,2,2026-02-16 01:21:51.539036,28.38,16,failed
fdb51292-3ddc-4048-ae39-3b15a3951328,3,2026-02-17 23:19:45.549817,74.35,17,failed
fdb51292-3ddc-4048-ae39-3b15a3951328,4,2026-02-21 03:45:58.891453,150.78,21,failed
5d2d1fde-28ab-4117-a04b-3d4ce99a62f9,1,2026-02-28 16:55:03.481271,4.8,28,failed
5d2d1fde-28ab-4117-a04b-3d4ce99a62f9,2,2026-03-02 02:33:57.305934,38.45,2,success
9f35ab39-3d3d-4b24-ac2c-effb83e22df6,1,2026-05-09 13:12:50.970398,3.18,9,failed
9f35ab39-3d3d-4b24-ac2c-effb83e22df6,2,2026-05-10 14:28:46.913345,28.45,10,success
1f9e0ccf-e322-45a2-b039-780fac8e7e30,1,2026-01-22 14:21:09.960513,3.29,22,failed
1f9e0ccf-e322-45a2-b039-780fac8e7e30,2,2026-01-23 13:07:12.887123,26.05,23,failed
1f9e0ccf-e322-45a2-b039-780fac8e7e30,3,2026-01-26 03:44:11.677164,88.67,26,failed
1f9e0ccf-e322-45a2-b039-780fac8e7e30,4,2026-01-30 16:24:33.150971,197.34,30,failed
899013c9-982c-4e19-9d10-be8f2686e68f,1,2026-01-25 07:19:59.824581,8.68,25,failed
899013c9-982c-4e19-9d10-be8f2686e68f,2,2026-01-26 17:15:05.133913,42.6,26,success
b6400427-c3dd-4fb7-abd3-10846a964bf5,1,2026-05-18 01:37:50.935962,7.01,18,failed
b6400427-c3dd-4fb7-abd3-10846a964bf5,2,2026-05-19 07:51:37.552121,37.24,19,failed
b6400427-c3dd-4fb7-abd3-10846a964bf5,3,2026-05-21 08:22:34.858776,85.76,21,failed
b6400427-c3dd-4fb7-abd3-10846a964bf5,4,2026-05-25 03:36:33.667164,176.99,25,failed
8a0e26e4-c81b-42c4-bdb4-bcfe31dc275a,1,2026-04-05 19:52:45.672276,8.0,5,failed
8a0e26e4-c81b-42c4-bdb4-bcfe31dc275a,2,2026-04-07 06:23:59.717110,42.52,7,failed
8a0e26e4-c81b-42c4-bdb4-bcfe31dc275a,3,2026-04-10 00:10:35.151328,108.29,10,failed
8a0e26e4-c81b-42c4-bdb4-bcfe31dc275a,4,2026-04-14 14:06:23.006386,218.22,14,failed
c406391a-4c73-4190-929e-3627564ade74,1,2026-03-09 03:04:26.757673,5.37,9,success
b8c743ac-db96-4660-ae76-a9a887cc9aaf,1,2026-02-28 03:03:11.185675,4.77,28,failed
b8c743ac-db96-4660-ae76-a9a887cc9aaf,2,2026-03-01 00:53:02.271623,26.6,1,success
b3011304-4d50-411b-878c-327d31a9e989,1,2026-01-25 23:19:54.222802,8.13,25,failed
b3011304-4d50-411b-878c-327d31a9e989,2,2026-01-26 19:40:31.969175,28.48,26,failed
b3011304-4d50-411b-878c-327d31a9e989,3,2026-01-29 02:36:14.307980,83.4,29,success
e782bc42-e716-486a-ae75-8316a96740e1,1,2026-05-13 16:58:45.212807,10.33,13,success
7306ef09-766b-405f-915b-d56df0063924,1,2026-01-11 09:29:54.708191,10.78,11,success
cbe3520b-741f-4b95-a4c6-946cb1ffa70f,1,2026-02-17 23:52:23.917186,7.81,17,failed
cbe3520b-741f-4b95-a4c6-946cb1ffa70f,2,2026-02-18 23:18:27.897281,31.24,18,success
fb672151-8364-49a9-8cc1-19a1963fe2e2,1,2026-06-06 14:23:46.242258,7.31,6,failed
fb672151-8364-49a9-8cc1-19a1963fe2e2,2,2026-06-07 08:45:58.756659,25.68,7,failed
fb672151-8364-49a9-8cc1-19a1963fe2e2,3,2026-06-08 22:59:47.637563,63.91,8,failed
fb672151-8364-49a9-8cc1-19a1963fe2e2,4,2026-06-12 02:23:04.332278,139.3,12,failed
b696dc3c-8e5e-49dd-bdbd-7cb4b1217be6,1,2026-03-26 03:46:56.536759,3.62,26,success
91045ddd-7320-4c68-917e-86990311bb17,1,2026-03-28 18:28:46.721804,9.95,28,success
ab43ac21-d91b-4801-bf22-563aa64b4d37,1,2026-05-24 04:56:24.824432,11.77,24,failed
ab43ac21-d91b-4801-bf22-563aa64b4d37,2,2026-05-25 11:35:17.588210,42.42,25,success
fca97ad0-eabb-477d-9b37-44af0e79a010,1,2026-05-30 10:08:46.114529,2.2,30,failed
fca97ad0-eabb-477d-9b37-44af0e79a010,2,2026-05-30 22:24:18.598850,14.46,30,failed
fca97ad0-eabb-477d-9b37-44af0e79a010,3,2026-06-02 21:40:16.544746,85.72,2,failed
fca97ad0-eabb-477d-9b37-44af0e79a010,4,2026-06-06 08:59:42.653328,169.05,6,failed
69bd4241-afa6-431b-86f5-196633a1e7da,1,2026-01-27 17:51:11.324227,2.62,27,success
5c75e489-c2f9-45a3-a565-cb8ed04a6d76,1,2026-04-02 06:34:49.639951,8.08,2,success
8bd1aba9-7b89-47e0-b57a-d451bc346772,1,2026-05-25 05:15:18.411628,1.46,25,failed
8bd1aba9-7b89-47e0-b57a-d451bc346772,2,2026-05-25 21:16:52.856708,17.48,25,failed
8bd1aba9-7b89-47e0-b57a-d451bc346772,3,2026-05-28 19:51:11.536372,88.05,28,success
9fa08919-7721-435c-a85c-a827da8ae9cd,1,2026-01-03 20:19:15.222777,8.3,3,failed
9fa08919-7721-435c-a85c-a827da8ae9cd,2,2026-01-04 18:21:00.695350,30.33,4,failed
9fa08919-7721-435c-a85c-a827da8ae9cd,3,2026-01-06 06:46:14.293591,66.75,6,success
